symbol,timestamp,open,high,low,close,volume,date
XXBTZUSD,1386115200,1051.2966,1120.0000,981.7589,1079.9313,40.3528,04/12/2013
XXBTZUSD,1386201600,1088.6228,1110.0000,855.7000,1032.0524,64.6366,05/12/2013
XXBTZUSD,1386288000,1032.0524,1065.2271,838.5151,864.7820,62.7088,06/12/2013
XXBTZUSD,1386374400,866.8912,950.0000,600.9614,699.4220,122.5319,07/12/2013
XXBTZUSD,1386460800,693.6429,801.4565,670.0040,795.6125,47.8698,08/12/2013
XXBTZUSD,1386547200,801.5339,914.2979,782.4324,899.7276,61.2183,09/12/2013
XXBTZUSD,1386633600,899.7276,975.1100,899.4394,959.1111,69.8168,10/12/2013
XXBTZUSD,1386720000,954.6428,979.2300,820.0000,883.7814,43.0440,11/12/2013
XXBTZUSD,1386806400,883.7814,919.0779,857.3767,873.0000,7.8076,12/12/2013
XXBTZUSD,1386892800,881.4786,916.5956,853.0700,878.7971,26.0910,13/12/2013
XXBTZUSD,1386979200,885.3456,885.3456,850.0000,862.1745,12.1937,14/12/2013
XXBTZUSD,1387065600,870.6966,885.0000,820.0000,863.7136,35.6852,15/12/2013
XXBTZUSD,1387152000,863.7036,884.0000,662.6585,709.9337,66.5835,16/12/2013
XXBTZUSD,1387238400,715.6590,758.8450,674.7371,702.0000,60.7460,17/12/2013
XXBTZUSD,1387324800,698.6138,698.6138,380.0000,528.0000,211.2074,18/12/2013
XXBTZUSD,1387411200,533.3138,700.0000,517.6215,699.8125,39.8020,19/12/2013
XXBTZUSD,1387497600,699.8025,718.2162,614.5191,665.4463,47.9848,20/12/2013
XXBTZUSD,1387584000,656.2448,700.0000,605.0000,621.4530,11.7038,21/12/2013
XXBTZUSD,1387670400,614.9979,681.3802,605.0000,641.0361,54.2480,22/12/2013
XXBTZUSD,1387756800,633.7184,680.0000,633.7184,655.2266,27.5743,23/12/2013
XXBTZUSD,1387843200,666.0382,683.7417,642.0000,659.7931,10.9802,24/12/2013
XXBTZUSD,1387929600,659.7931,684.5101,642.0000,676.0000,10.8894,25/12/2013
XXBTZUSD,1388016000,684.5301,771.0000,676.0000,752.3359,68.9300,26/12/2013
XXBTZUSD,1388102400,757.6527,769.0050,714.1472,731.8647,33.2757,27/12/2013
XXBTZUSD,1388188800,734.4352,745.2000,715.5260,719.0000,7.6290,28/12/2013
XXBTZUSD,1388275200,732.2394,744.3166,715.0000,733.0451,6.1997,29/12/2013
XXBTZUSD,1388361600,742.6713,751.0000,731.8561,749.0000,8.8286,30/12/2013
XXBTZUSD,1388448000,749.0000,750.0000,730.0000,739.7311,8.3727,31/12/2013
XXBTZUSD,1388534400,737.1511,759.1104,737.1511,753.9900,10.1269,01/01/2014
XXBTZUSD,1388620800,750.1158,817.5615,750.0000,788.3042,19.8134,02/01/2014
XXBTZUSD,1388707200,784.6860,819.9000,771.1780,808.5178,75.6953,03/01/2014
XXBTZUSD,1388793600,808.4269,840.0000,783.0200,827.6478,33.2266,04/01/2014
XXBTZUSD,1388880000,828.6900,980.0000,827.4135,904.7500,54.9491,05/01/2014
XXBTZUSD,1388966400,908.2500,1019.0000,886.4398,919.1118,75.0964,06/01/2014
XXBTZUSD,1389052800,916.8197,945.0000,810.0000,810.0000,49.4082,07/01/2014
XXBTZUSD,1389139200,810.0000,899.8428,788.0000,824.9828,19.1828,08/01/2014
XXBTZUSD,1389225600,825.5635,870.0000,807.4208,841.8693,8.1583,09/01/2014
XXBTZUSD,1389312000,839.9900,857.3406,817.0000,857.3306,8.0245,10/01/2014
XXBTZUSD,1389398400,858.2000,918.0547,857.1655,899.8411,18.7483,11/01/2014
XXBTZUSD,1389484800,899.9611,900.9399,833.0000,860.0000,25.4294,12/01/2014
XXBTZUSD,1389571200,847.3215,860.0000,815.0000,835.0000,25.8691,13/01/2014
XXBTZUSD,1389657600,835.0000,877.2930,805.0000,831.0000,31.6629,14/01/2014
XXBTZUSD,1389744000,831.0000,864.0000,828.0000,850.0037,6.7076,15/01/2014
XXBTZUSD,1389830400,853.0000,865.0000,824.0000,826.9708,28.6020,16/01/2014
XXBTZUSD,1389916800,824.1264,835.0643,788.0000,804.0000,26.3580,17/01/2014
XXBTZUSD,1390003200,812.9054,844.1416,807.7407,819.5100,18.7683,18/01/2014
XXBTZUSD,1390089600,819.5100,848.9000,819.5100,835.0000,11.9396,19/01/2014
XXBTZUSD,1390176000,843.9481,855.0000,830.1000,843.7659,4.4468,20/01/2014
XXBTZUSD,1390262400,840.0000,845.9900,820.1000,829.0100,6.8954,21/01/2014
XXBTZUSD,1390348800,829.0000,834.5314,821.0000,830.8900,1.7126,22/01/2014
XXBTZUSD,1390435200,822.4000,830.8890,821.0000,830.8890,11.5813,23/01/2014
XXBTZUSD,1390521600,830.8890,835.4843,783.0000,803.0193,25.0091,24/01/2014
XXBTZUSD,1390608000,803.0193,830.0000,795.0748,812.0200,9.9296,25/01/2014
XXBTZUSD,1390694400,818.0000,840.0000,813.0000,826.7214,6.5697,26/01/2014
XXBTZUSD,1390780800,826.7010,840.0000,780.0000,780.0000,35.6992,27/01/2014
XXBTZUSD,1390867200,780.0000,830.0000,775.0000,815.9900,15.7536,28/01/2014
XXBTZUSD,1390953600,815.9900,826.2257,795.0000,795.0000,18.9244,29/01/2014
XXBTZUSD,1391040000,802.4522,815.2313,787.0100,808.0000,27.0287,30/01/2014
XXBTZUSD,1391126400,808.0000,812.6341,801.0000,812.1904,12.8618,31/01/2014
XXBTZUSD,1391212800,807.3027,835.0000,803.4126,825.0000,6.4683,01/02/2014
XXBTZUSD,1391299200,828.9900,835.0000,814.8643,814.8643,7.2471,02/02/2014
XXBTZUSD,1391385600,814.8643,819.8000,803.6493,819.7800,7.2727,03/02/2014
XXBTZUSD,1391472000,808.0000,819.7800,799.5790,802.4000,11.4259,04/02/2014
XXBTZUSD,1391558400,802.4000,815.8994,802.4000,802.5000,16.5878,05/02/2014
XXBTZUSD,1391644800,802.5000,803.7271,767.6088,767.6088,33.5921,06/02/2014
XXBTZUSD,1391731200,775.2051,775.2051,666.3504,714.1221,64.8232,07/02/2014
XXBTZUSD,1391817600,711.4112,730.0000,680.0100,699.3026,31.0423,08/02/2014
XXBTZUSD,1391904000,692.3754,756.0998,684.8510,689.0000,38.2913,09/02/2014
XXBTZUSD,1391990400,686.8361,748.0000,550.0000,690.2000,29.8567,10/02/2014
XXBTZUSD,1392076800,690.2000,720.0000,660.0000,714.5611,33.3313,11/02/2014
XXBTZUSD,1392163200,709.9300,709.9300,651.3090,670.6659,17.6419,12/02/2014
XXBTZUSD,1392249600,671.0000,680.0000,595.6295,623.9458,44.6762,13/02/2014
XXBTZUSD,1392336000,629.0748,710.0000,586.4300,670.3397,42.4499,14/02/2014
XXBTZUSD,1392422400,667.0439,682.7803,646.8769,659.2834,12.1886,15/02/2014
XXBTZUSD,1392508800,665.8076,668.8249,600.0000,624.7311,21.4536,16/02/2014
XXBTZUSD,1392595200,636.2620,679.0583,593.6754,638.1016,36.3863,17/02/2014
XXBTZUSD,1392681600,639.6968,652.5074,623.0000,636.5201,20.8447,18/02/2014
XXBTZUSD,1392768000,634.9328,640.0000,602.9067,630.1618,13.0034,19/02/2014
XXBTZUSD,1392854400,631.7411,641.3624,561.1460,561.1460,52.5555,20/02/2014
XXBTZUSD,1392940800,567.2657,597.0535,547.7228,572.2744,25.7900,21/02/2014
XXBTZUSD,1393027200,580.8600,620.9000,567.5452,610.0431,13.2574,22/02/2014
XXBTZUSD,1393113600,610.1185,650.2800,600.9120,616.8800,21.0402,23/02/2014
XXBTZUSD,1393200000,610.9706,616.9008,540.6361,572.0000,29.6980,24/02/2014
XXBTZUSD,1393286400,565.3832,568.0934,450.0000,535.5983,60.1437,25/02/2014
XXBTZUSD,1393372800,540.8986,650.0000,540.8986,587.2713,105.9319,26/02/2014
XXBTZUSD,1393459200,599.0065,629.9000,580.5000,596.4863,45.7667,27/02/2014
XXBTZUSD,1393545600,589.0886,599.0000,570.0000,573.9412,29.3209,28/02/2014
XXBTZUSD,1393632000,570.0000,605.0000,550.0000,575.0000,8.0417,01/03/2014
XXBTZUSD,1393718400,575.0000,588.0790,572.4134,578.0000,2.1617,02/03/2014
XXBTZUSD,1393804800,583.7356,700.0000,583.7356,666.9435,67.8441,03/03/2014
XXBTZUSD,1393891200,675.0000,720.0000,661.4767,680.6000,27.7214,04/03/2014
XXBTZUSD,1393977600,680.6000,690.1714,660.0100,680.9900,5.2301,05/03/2014
XXBTZUSD,1394064000,670.0100,693.0000,660.1000,666.7041,7.4123,06/03/2014
XXBTZUSD,1394150400,670.0829,680.4630,628.7305,636.2005,10.8554,07/03/2014
XXBTZUSD,1394236800,648.9143,667.9895,623.0000,636.0088,4.1991,08/03/2014
XXBTZUSD,1394323200,642.4010,658.0000,629.0526,647.9349,2.0175,09/03/2014
XXBTZUSD,1394409600,641.9900,684.5000,630.0000,642.0757,6.3076,10/03/2014
XXBTZUSD,1394496000,646.9342,665.9342,560.0000,641.0000,18.4865,11/03/2014
XXBTZUSD,1394582400,648.1450,660.0000,550.2750,632.3109,8.3161,12/03/2014
XXBTZUSD,1394668800,644.4290,657.9910,620.0000,653.3976,4.3873,13/03/2014
XXBTZUSD,1394755200,653.3976,654.9139,550.0000,631.2396,24.6311,14/03/2014
XXBTZUSD,1394841600,631.2500,646.0000,618.2932,646.0000,3.1985,15/03/2014
XXBTZUSD,1394928000,646.0469,652.0000,639.0000,651.9500,7.6195,16/03/2014
XXBTZUSD,1395014400,641.1415,641.1415,616.0010,637.7313,1.9085,17/03/2014
XXBTZUSD,1395100800,628.0000,633.9890,610.0100,619.7831,9.0488,18/03/2014
XXBTZUSD,1395187200,622.0000,633.6630,612.2200,620.0620,5.5286,19/03/2014
XXBTZUSD,1395273600,621.0866,625.0179,590.0000,590.0000,7.8279,20/03/2014
XXBTZUSD,1395360000,590.0000,615.2266,580.0000,590.0000,16.2710,21/03/2014
XXBTZUSD,1395446400,590.0000,596.0000,554.0500,572.2992,11.8381,22/03/2014
XXBTZUSD,1395532800,576.3690,596.0000,566.3580,568.5352,1.3187,23/03/2014
XXBTZUSD,1395619200,574.2200,592.5387,554.5045,585.4003,5.6848,24/03/2014
XXBTZUSD,1395705600,584.0000,591.1497,579.0000,584.0000,5.9779,25/03/2014
XXBTZUSD,1395792000,579.0500,641.1415,579.0000,585.0851,13.0811,26/03/2014
XXBTZUSD,1395878400,585.1000,599.2738,500.0100,512.7888,35.3138,27/03/2014
XXBTZUSD,1395964800,507.7142,553.0000,500.0000,516.4811,43.6890,28/03/2014
XXBTZUSD,1396051200,511.3799,518.0000,505.0000,514.9900,6.1079,29/03/2014
XXBTZUSD,1396137600,506.1755,506.1755,436.0738,462.4760,33.2392,30/03/2014
XXBTZUSD,1396224000,468.7628,530.0000,443.3500,462.3859,17.5866,31/03/2014
XXBTZUSD,1396310400,465.3398,503.2311,465.2000,489.0000,20.2470,01/04/2014
XXBTZUSD,1396396800,489.0000,497.1468,443.6250,443.6250,12.4057,02/04/2014
XXBTZUSD,1396483200,440.0100,463.7000,426.4542,461.8500,16.7968,03/04/2014
XXBTZUSD,1396569600,454.0603,550.0000,440.0000,458.8415,19.8788,04/04/2014
XXBTZUSD,1396656000,453.3846,467.8500,447.5695,467.8500,0.9441,05/04/2014
XXBTZUSD,1396742400,467.8380,469.4384,450.0000,461.8183,5.1170,06/04/2014
XXBTZUSD,1396828800,465.4912,475.3205,450.0000,462.0795,7.0864,07/04/2014
XXBTZUSD,1396915200,465.8142,465.8242,450.0000,458.8747,3.4688,08/04/2014
XXBTZUSD,1397001600,459.2139,462.0903,450.0000,452.9985,1.1322,09/04/2014
XXBTZUSD,1397088000,450.0100,450.0100,368.1367,371.7835,17.2203,10/04/2014
XXBTZUSD,1397174400,368.1043,583.7533,353.7580,431.0000,18.0544,11/04/2014
XXBTZUSD,1397260800,431.0100,450.0000,429.0100,448.0000,8.7507,12/04/2014
XXBTZUSD,1397347200,429.0000,445.9800,407.0749,429.7899,9.3155,13/04/2014
XXBTZUSD,1397433600,411.3383,480.0653,411.3383,451.0574,42.6910,14/04/2014
XXBTZUSD,1397520000,472.7798,573.6693,450.4988,535.1139,31.0415,15/04/2014
XXBTZUSD,1397606400,529.8131,544.5679,490.5558,523.5302,51.2569,16/04/2014
XXBTZUSD,1397692800,523.5302,530.3586,495.5304,503.8479,16.0766,17/04/2014
XXBTZUSD,1397779200,504.6022,515.0000,477.1903,485.3737,31.4901,18/04/2014
XXBTZUSD,1397865600,485.5939,525.2822,479.9597,504.4905,10.9694,19/04/2014
XXBTZUSD,1397952000,506.2104,510.0000,500.0000,504.7342,1.5406,20/04/2014
XXBTZUSD,1398038400,507.0000,517.3102,485.0000,496.4168,17.3326,21/04/2014
XXBTZUSD,1398124800,501.3368,510.4900,484.6224,489.7244,7.4897,22/04/2014
XXBTZUSD,1398211200,492.8524,497.7346,489.0000,495.6170,7.0218,23/04/2014
XXBTZUSD,1398297600,495.0000,503.4813,490.0000,503.4813,3.5885,24/04/2014
XXBTZUSD,1398384000,496.6862,496.6862,449.0000,471.4304,27.9140,25/04/2014
XXBTZUSD,1398470400,466.8100,472.1356,456.7500,463.7017,2.8456,26/04/2014
XXBTZUSD,1398556800,463.6817,463.6817,435.0000,435.0000,3.7521,27/04/2014
XXBTZUSD,1398643200,435.0000,455.0942,429.0854,444.0947,5.2804,28/04/2014
XXBTZUSD,1398729600,444.0947,454.6233,435.6527,445.6797,7.3110,29/04/2014
XXBTZUSD,1398816000,450.0846,452.8244,441.2303,448.3432,9.0577,30/04/2014
XXBTZUSD,1398902400,448.0000,464.4177,448.0000,459.3247,14.5094,01/05/2014
XXBTZUSD,1398988800,456.0804,456.0804,446.4941,455.1638,7.0758,02/05/2014
XXBTZUSD,1399075200,450.2790,452.0774,432.4255,441.0351,8.5035,03/05/2014
XXBTZUSD,1399161600,436.7107,445.4040,431.1664,442.0000,1.7717,04/05/2014
XXBTZUSD,1399248000,436.5941,440.0000,429.1800,429.1800,5.6574,05/05/2014
XXBTZUSD,1399334400,429.1800,439.6897,422.1900,431.8695,5.7460,06/05/2014
XXBTZUSD,1399420800,431.8695,452.7442,431.6127,441.8861,20.3610,07/05/2014
XXBTZUSD,1399507200,446.2612,451.9998,441.8090,448.2617,5.7883,08/05/2014
XXBTZUSD,1399593600,441.8090,459.2221,441.8090,450.6250,4.0939,09/05/2014
XXBTZUSD,1399680000,450.6250,458.0000,446.0967,454.9880,5.4753,10/05/2014
XXBTZUSD,1399766400,450.4854,450.4854,432.8781,441.4967,11.5288,11/05/2014
XXBTZUSD,1399852800,437.1276,445.2217,432.2130,440.8179,7.1915,12/05/2014
XXBTZUSD,1399939200,444.7599,444.7599,436.4500,440.7790,4.5067,13/05/2014
XXBTZUSD,1400025600,440.7790,445.5200,440.7790,445.5200,0.8711,14/05/2014
XXBTZUSD,1400112000,440.8900,449.5870,440.8900,449.5870,3.0186,15/05/2014
XXBTZUSD,1400198400,447.1000,453.8324,447.1000,453.8324,5.5901,16/05/2014
XXBTZUSD,1400284800,450.5400,453.8324,446.2000,453.8324,0.2061,17/05/2014
XXBTZUSD,1400371200,448.2500,453.8000,445.5600,445.5600,2.5798,18/05/2014
XXBTZUSD,1400544000,449.9950,498.8400,449.9950,493.4275,25.2753,20/05/2014
XXBTZUSD,1400630400,493.7700,497.6694,490.8458,494.7745,4.2384,21/05/2014
XXBTZUSD,1400716800,494.7745,530.0000,494.7745,530.0000,32.8501,22/05/2014
XXBTZUSD,1400803200,530.0000,548.0543,515.3115,521.4685,14.8154,23/05/2014
XXBTZUSD,1400889600,520.3605,530.0000,515.2059,530.0000,2.6176,24/05/2014
XXBTZUSD,1400976000,530.0000,589.0000,530.0000,574.0498,15.8252,25/05/2014
XXBTZUSD,1401062400,570.8890,589.1085,563.6767,583.1999,10.9486,26/05/2014
XXBTZUSD,1401148800,583.2099,594.6410,538.8399,575.5354,26.9793,27/05/2014
XXBTZUSD,1401235200,576.5654,589.1600,565.2159,575.8323,5.4451,28/05/2014
XXBTZUSD,1401321600,576.2617,576.2617,564.9016,570.4918,1.4028,29/05/2014
XXBTZUSD,1401408000,570.4918,628.6053,566.1501,616.0802,18.1734,30/05/2014
XXBTZUSD,1401494400,611.7129,629.0355,603.8699,629.0355,19.3668,31/05/2014
XXBTZUSD,1401580800,627.0000,673.3726,621.7922,628.9675,33.0934,01/06/2014
XXBTZUSD,1401667200,633.7491,672.6392,621.7922,660.0000,12.3085,02/06/2014
XXBTZUSD,1401753600,663.2988,677.9090,652.2631,671.4294,14.6840,03/06/2014
XXBTZUSD,1401840000,665.4967,665.4967,525.0000,650.4767,59.1631,04/06/2014
XXBTZUSD,1401926400,650.4767,669.7499,650.4467,657.0100,15.1638,05/06/2014
XXBTZUSD,1402012800,657.0100,660.0000,653.4026,653.4026,5.4202,06/06/2014
XXBTZUSD,1402099200,655.3008,659.8000,636.6801,659.8000,4.5922,07/06/2014
XXBTZUSD,1402185600,650.0653,659.8000,646.0010,656.4377,0.9015,08/06/2014
XXBTZUSD,1402272000,654.5153,655.4059,636.5011,643.4380,4.6394,09/06/2014
XXBTZUSD,1402358400,643.4380,657.7152,643.4380,646.8898,7.1289,10/06/2014
XXBTZUSD,1402444800,649.9324,649.9324,617.9945,617.9945,19.6038,11/06/2014
XXBTZUSD,1402531200,630.3442,637.0623,552.0000,571.1351,77.2954,12/06/2014
XXBTZUSD,1402617600,582.4000,617.3060,572.5182,589.6838,18.1017,13/06/2014
XXBTZUSD,1402704000,583.8625,600.0000,542.9620,565.1810,16.6376,14/06/2014
XXBTZUSD,1402790400,573.2778,595.3818,534.2759,595.3818,34.2107,15/06/2014
XXBTZUSD,1402876800,589.4840,612.9117,574.1753,597.1370,10.2232,16/06/2014
XXBTZUSD,1402963200,597.1370,608.9825,586.2500,608.9740,2.8018,17/06/2014
XXBTZUSD,1403049600,609.2040,625.0000,603.4100,605.8891,10.2024,18/06/2014
XXBTZUSD,1403136000,603.4000,627.0540,594.1150,595.9306,8.4060,19/06/2014
XXBTZUSD,1403222400,595.8020,602.7940,578.5080,593.9031,5.8097,20/06/2014
XXBTZUSD,1403308800,589.9208,598.5048,581.0930,590.5874,0.7642,21/06/2014
XXBTZUSD,1403395200,584.7480,602.3342,584.7480,596.2386,8.3438,22/06/2014
XXBTZUSD,1403481600,590.3670,590.3670,584.4215,584.4215,2.6351,23/06/2014
XXBTZUSD,1403568000,590.2020,595.2280,576.1293,586.1537,2.8508,24/06/2014
XXBTZUSD,1403654400,575.0000,575.0000,557.4320,564.4250,29.2293,25/06/2014
XXBTZUSD,1403740800,568.4430,583.2618,568.4430,575.9304,2.7736,26/06/2014
XXBTZUSD,1403827200,585.5188,600.0000,575.3500,597.6927,21.7624,27/06/2014
XXBTZUSD,1403913600,596.7721,604.3820,590.2128,590.2128,4.4570,28/06/2014
XXBTZUSD,1404000000,596.0535,602.3020,589.7639,589.7639,0.6806,29/06/2014
XXBTZUSD,1404086400,587.7240,645.0009,587.7240,637.0000,18.9769,30/06/2014
XXBTZUSD,1404172800,644.9000,657.8332,634.1640,640.0000,12.7486,01/07/2014
XXBTZUSD,1404259200,638.0000,658.8705,638.0000,646.5797,24.8234,02/07/2014
XXBTZUSD,1404345600,644.5028,655.0816,638.8895,647.5234,13.3205,03/07/2014
XXBTZUSD,1404432000,647.5234,652.7900,622.5950,635.2525,2.9596,04/07/2014
XXBTZUSD,1404518400,628.2670,634.6070,618.0000,628.9873,3.7410,05/07/2014
XXBTZUSD,1404604800,629.5000,639.4880,629.0980,629.0980,2.2483,06/07/2014
XXBTZUSD,1404691200,627.6240,638.9730,614.7412,625.9886,6.4663,07/07/2014
XXBTZUSD,1404777600,620.7504,626.8745,614.7419,617.0370,1.4387,08/07/2014
XXBTZUSD,1404864000,615.3505,627.8964,615.3505,627.8964,1.6325,09/07/2014
XXBTZUSD,1404950400,632.1083,632.1083,614.4730,614.4730,0.6427,10/07/2014
XXBTZUSD,1405036800,618.0000,629.4561,614.8134,629.4561,1.5034,11/07/2014
XXBTZUSD,1405123200,631.6456,639.3816,631.5875,639.3816,0.7247,12/07/2014
XXBTZUSD,1405209600,632.0000,653.4900,625.2878,626.5009,1.0108,13/07/2014
XXBTZUSD,1405296000,629.9500,632.6705,618.1432,626.2335,1.3444,14/07/2014
XXBTZUSD,1405382400,620.0270,620.0270,620.0270,620.0270,0.1800,15/07/2014
XXBTZUSD,1405468800,620.0270,626.1628,612.8994,625.2240,7.4072,16/07/2014
XXBTZUSD,1405555200,625.2240,630.0099,610.3475,624.9799,0.9631,17/07/2014
XXBTZUSD,1405641600,624.5600,629.0000,615.1705,625.9990,12.2895,18/07/2014
XXBTZUSD,1405728000,629.0000,630.0000,629.0000,630.0000,1.5592,19/07/2014
XXBTZUSD,1405814400,629.9990,629.9990,619.0000,619.0000,0.5068,20/07/2014
XXBTZUSD,1405900800,629.7687,629.7687,629.7687,629.7687,0.0006,21/07/2014
XXBTZUSD,1405987200,618.6882,618.6882,618.6882,618.6882,8.4404,22/07/2014
XXBTZUSD,1406073600,623.9800,623.9800,610.0000,618.6215,7.4958,23/07/2014
XXBTZUSD,1406160000,612.5000,623.4308,593.8645,605.6365,17.7233,24/07/2014
XXBTZUSD,1406246400,600.0000,623.2227,593.8005,596.0822,8.6712,25/07/2014
XXBTZUSD,1406332800,596.2143,607.9553,593.8010,600.0000,5.0628,26/07/2014
XXBTZUSD,1406419200,600.0000,600.0000,600.0000,600.0000,0.1545,27/07/2014
XXBTZUSD,1406505600,593.8010,600.0000,574.5786,591.9012,4.0927,28/07/2014
XXBTZUSD,1406592000,586.5000,597.6647,575.0711,583.2090,2.6783,29/07/2014
XXBTZUSD,1406678400,577.4418,588.9804,566.7512,566.7512,11.6691,30/07/2014
XXBTZUSD,1406764800,573.1381,591.9492,567.6282,590.1668,33.0470,31/07/2014
XXBTZUSD,1406851200,590.0970,602.3615,584.7737,596.4000,3.0458,01/08/2014
XXBTZUSD,1406937600,596.4000,601.1807,590.4867,590.4867,2.5720,02/08/2014
XXBTZUSD,1407024000,594.8013,594.8013,578.8563,578.8563,1.7850,03/08/2014
XXBTZUSD,1407110400,579.3295,596.2458,579.3295,596.2453,4.1103,04/08/2014
XXBTZUSD,1407196800,584.5743,598.0341,579.0002,579.0002,9.0423,05/08/2014
XXBTZUSD,1407369600,584.2677,593.0000,577.2386,580.5836,16.8101,07/08/2014
XXBTZUSD,1407456000,589.7409,590.0000,583.9191,590.0000,0.4273,08/08/2014
XXBTZUSD,1407542400,583.9391,590.0000,578.1350,590.0000,7.8041,09/08/2014
XXBTZUSD,1407628800,590.0000,595.3555,583.2416,583.2416,1.6587,10/08/2014
XXBTZUSD,1407715200,589.6136,595.3644,572.7659,572.7659,0.4779,11/08/2014
XXBTZUSD,1407801600,572.7659,579.9977,566.9900,579.9977,3.8191,12/08/2014
XXBTZUSD,1407888000,571.7010,571.7010,531.6362,535.0806,4.3492,13/08/2014
XXBTZUSD,1407974400,535.0000,553.8341,501.0000,523.7587,31.8282,14/08/2014
XXBTZUSD,1408060800,525.0000,530.0000,501.0000,530.0000,23.9572,15/08/2014
XXBTZUSD,1408147200,501.1000,529.8500,500.0000,503.5200,11.0107,16/08/2014
XXBTZUSD,1408233600,514.0000,539.9946,500.0000,500.0000,2.6513,17/08/2014
XXBTZUSD,1408320000,500.0000,505.0000,455.0000,455.0000,28.5497,18/08/2014
XXBTZUSD,1408406400,479.9980,500.5000,460.3000,474.0200,77.7558,19/08/2014
XXBTZUSD,1408492800,495.0000,530.0000,477.0000,530.0000,13.5305,20/08/2014
XXBTZUSD,1408579200,530.0000,530.0000,500.0064,505.0000,4.6214,21/08/2014
XXBTZUSD,1408665600,529.9651,529.9651,482.2156,529.9539,9.6206,22/08/2014
XXBTZUSD,1408752000,529.9543,529.9543,482.2746,525.0000,0.5639,23/08/2014
XXBTZUSD,1408838400,524.8800,524.8800,524.8800,524.8800,0.7000,24/08/2014
XXBTZUSD,1408924800,500.0000,524.8800,490.1004,516.1174,26.8600,25/08/2014
XXBTZUSD,1409097600,524.8542,524.8542,524.8536,524.8536,1.3121,27/08/2014
XXBTZUSD,1409184000,495.0828,495.0828,495.0828,495.0828,0.0238,28/08/2014
XXBTZUSD,1409270400,524.7874,524.8755,524.7874,524.8754,0.5178,29/08/2014
XXBTZUSD,1409356800,495.2597,524.7700,495.2597,524.2661,0.4584,30/08/2014
XXBTZUSD,1409443200,495.2615,509.9830,490.5000,509.9830,5.6120,31/08/2014
XXBTZUSD,1409529600,490.0100,490.0100,490.0100,490.0100,0.0995,01/09/2014
XXBTZUSD,1409616000,524.7694,524.7694,524.7694,524.7694,0.0000,02/09/2014
XXBTZUSD,1409788800,475.0016,475.0065,475.0008,475.0065,3.4101,04/09/2014
XXBTZUSD,1409961600,524.7700,524.7700,524.7700,524.7700,0.1769,06/09/2014
XXBTZUSD,1410048000,500.0000,500.0000,480.0000,480.0000,1.2400,07/09/2014
XXBTZUSD,1410134400,524.7700,524.7700,465.0014,488.7671,41.1406,08/09/2014
XXBTZUSD,1410220800,465.0042,475.0000,465.0042,475.0000,0.5077,09/09/2014
XXBTZUSD,1410307200,475.0000,475.0000,475.0000,475.0000,0.0200,10/09/2014
XXBTZUSD,1410393600,475.0001,475.0001,475.0000,475.0000,1.0108,11/09/2014
XXBTZUSD,1410566400,474.7700,474.7700,474.7700,474.7700,0.1492,13/09/2014
XXBTZUSD,1410652800,490.0000,490.0000,490.0000,490.0000,0.2120,14/09/2014
XXBTZUSD,1410739200,475.0000,475.0000,465.0078,465.0078,3.0792,15/09/2014
XXBTZUSD,1410825600,499.9893,527.9999,465.0000,465.0000,2.7632,16/09/2014
XXBTZUSD,1410912000,465.0000,465.0000,445.0000,445.0000,5.1400,17/09/2014
XXBTZUSD,1410998400,456.0000,503.1815,400.0000,503.1815,18.1220,18/09/2014
XXBTZUSD,1411084800,400.0000,400.0000,375.9362,375.9362,1.5000,19/09/2014
XXBTZUSD,1411171200,466.6660,466.6660,385.0000,385.0000,0.1559,20/09/2014
XXBTZUSD,1411257600,450.0000,450.0000,385.0100,385.0100,1.2000,21/09/2014
XXBTZUSD,1411344000,424.9978,425.0000,295.0000,404.8290,24.1773,22/09/2014
XXBTZUSD,1411430400,425.0000,453.0000,420.0100,420.0100,7.7028,23/09/2014
XXBTZUSD,1411516800,420.0200,449.1800,412.3364,433.1518,3.2870,24/09/2014
XXBTZUSD,1411603200,413.0000,415.0000,397.0000,397.0000,4.5111,25/09/2014
XXBTZUSD,1411862400,446.0213,449.9980,387.6259,390.0000,10.7793,28/09/2014
XXBTZUSD,1411948800,393.9998,393.9998,370.0055,370.9449,0.7155,29/09/2014
XXBTZUSD,1412035200,370.1167,393.2166,370.1167,380.0200,6.6793,30/09/2014
XXBTZUSD,1412121600,390.0000,390.0000,390.0000,390.0000,2.2000,01/10/2014
XXBTZUSD,1412208000,380.0500,380.0500,370.1000,370.1100,0.2750,02/10/2014
XXBTZUSD,1412294400,389.5134,389.9800,355.0000,355.0000,20.2700,03/10/2014
XXBTZUSD,1412380800,359.9800,369.6289,322.1118,322.1118,38.1089,04/10/2014
XXBTZUSD,1412467200,315.1515,330.0000,273.3257,330.0000,18.7215,05/10/2014
XXBTZUSD,1412553600,320.0000,349.8451,300.0000,349.8451,53.4059,06/10/2014
XXBTZUSD,1412640000,315.0612,341.7060,315.0612,341.7060,0.4210,07/10/2014
XXBTZUSD,1412726400,348.9595,370.0000,348.9595,370.0000,9.8997,08/10/2014
XXBTZUSD,1412812800,335.4685,399.9960,335.1618,370.1900,28.1152,09/10/2014
XXBTZUSD,1412899200,367.0000,378.9900,355.5917,355.5917,7.7777,10/10/2014
